Order ID,Customer ID,Customer Name,Segment,Country,City,State,Region,Postal Code
CA-2017-151484,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,East,19120
CA-2017-151484,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,East,19120
CA-2017-151484,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,East,19120
CA-2016-104150,AG-10330,Alex Grayson,Consumer,United States,Tulsa,Oklahoma,Central,74133
CA-2016-104150,AG-10330,Alex Grayson,Consumer,United States,Tulsa,Oklahoma,Central,74133
CA-2016-161025,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,California,West,90049
CA-2014-103989,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,South,33801
CA-2014-103989,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,South,33801
CA-2014-103989,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,South,33801
CA-2014-103989,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,South,33801
CA-2014-103989,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,South,33801
CA-2014-103989,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,South,33801
CA-2014-103989,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,South,33801
CA-2015-142433,ES-14020,Erica Smith,Consumer,United States,Houston,Texas,Central,77036
CA-2015-132815,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,West,90008
CA-2014-101266,MM-17920,Michael Moore,Consumer,United States,Springfield,Virginia,South,22153
CA-2016-141523,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,East,10035
CA-2016-141523,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,East,10035
US-2014-106299,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,Central,65807
US-2014-106299,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,Central,65807
US-2014-106299,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,Central,65807
CA-2015-158421,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,29203
CA-2015-158421,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,29203
CA-2015-158421,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,29203
CA-2015-158421,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,29203
CA-2015-158421,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,29203
CA-2015-158421,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,29203
CA-2015-158421,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,29203
CA-2015-158421,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,29203
CA-2015-158421,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,29203
CA-2016-143609,DB-13270,Deborah Brumfield,Home Office,United States,Portland,Oregon,West,97206
CA-2015-138331,JK-15625,Jim Karlsson,Consumer,United States,Philadelphia,Pennsylvania,East,19120
CA-2015-138954,MH-17785,Maya Herman,Corporate,United States,New York City,New York,East,10035
CA-2015-138954,MH-17785,Maya Herman,Corporate,United States,New York City,New York,East,10035
CA-2015-138954,MH-17785,Maya Herman,Corporate,United States,New York City,New York,East,10035
CA-2017-157903,AM-10705,Anne McFarland,Consumer,United States,Des Plaines,Illinois,Central,60016
CA-2016-157259,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,East,10035
CA-2017-107986,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,West,98103
CA-2017-104927,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,Central,77095
CA-2017-104927,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,Central,77095
CA-2017-104927,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,Central,77095
CA-2017-113453,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,East,19143
CA-2017-113453,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,East,19143
CA-2015-149909,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,Central,47201
CA-2015-149909,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,Central,47201
CA-2015-149909,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,Central,47201
CA-2015-146675,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,Central,60201
CA-2015-146675,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,Central,60201
CA-2016-118332,PK-19075,Pete Kriz,Consumer,United States,Apple Valley,California,West,92307
CA-2016-133669,SV-20935,Susan Vittorini,Consumer,United States,Columbus,Ohio,East,43229
CA-2017-145660,MG-17650,Matthew Grinstein,Home Office,United States,Marion,Ohio,East,43302
CA-2016-133697,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,Central,77095
CA-2016-133697,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,Central,77095
CA-2016-133697,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,Central,77095
CA-2017-148138,ME-18010,Michelle Ellison,Corporate,United States,Marion,Ohio,East,43302
CA-2017-119809,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,98103
CA-2017-119809,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,98103
CA-2017-119809,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,98103
CA-2017-149944,MB-17305,Maria Bertelson,Consumer,United States,Longview,Washington,West,98632
CA-2017-149944,MB-17305,Maria Bertelson,Consumer,United States,Longview,Washington,West,98632
CA-2014-128538,AS-10240,Alan Shonely,Consumer,United States,Redondo Beach,California,West,90278
CA-2015-161711,MC-17425,Mark Cousins,Corporate,United States,New York City,New York,East,10035
CA-2015-161711,MC-17425,Mark Cousins,Corporate,United States,New York City,New York,East,10035
US-2015-129553,PG-18820,Patrick Gardner,Consumer,United States,Louisville,Kentucky,South,40214
CA-2016-160220,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,Central,48183
CA-2016-160220,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,Central,48183
CA-2016-160220,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,Central,48183
US-2017-157224,JB-16000,Joy Bell-,Consumer,United States,Los Angeles,California,West,90045
CA-2017-140627,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,South,37075
CA-2017-140627,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,South,37075
CA-2017-140627,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,South,37075
CA-2015-133445,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,West,97206
CA-2015-133445,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,West,97206
CA-2014-148782,PO-18850,Patrick O''Brill,Consumer,United States,Irving,Texas,Central,75061
CA-2016-148208,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,East,44105
CA-2016-148208,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,East,44105
CA-2017-127656,NW-18400,Natalie Webber,Consumer,United States,Waterloo,Iowa,Central,50701
US-2017-142188,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,West,98105
US-2017-142188,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,West,98105
US-2017-142188,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,West,98105
US-2017-142188,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,West,98105
US-2017-142188,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,West,98105
CA-2016-144400,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia,Pennsylvania,East,19120
US-2016-155180,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,East,10009
CA-2015-134075,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,West,95123
CA-2015-134075,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,West,95123
US-2016-131912,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,West,90008
CA-2017-141572,LO-17170,Lori Olson,Corporate,United States,Concord,New Hampshire,East,3301
CA-2014-134621,DP-13390,Dennis Pardue,Home Office,United States,Columbia,Tennessee,South,38401
CA-2016-165561,CR-12580,Clay Rozendal,Home Office,United States,Bellevue,Washington,West,98006
CA-2015-112305,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,West,98105
CA-2015-112305,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,West,98105
CA-2015-112305,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,West,98105
CA-2017-121580,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,47201
CA-2017-121580,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,47201
CA-2017-121580,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,47201
CA-2017-121580,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,47201
CA-2014-101147,MC-17575,Matt Collins,Consumer,United States,Chicago,Illinois,Central,60623
CA-2014-165806,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,South,30062
CA-2014-165806,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,South,30062
CA-2015-151624,VW-21775,Victoria Wilson,Corporate,United States,Montgomery,Alabama,South,36116
CA-2017-139444,GK-14620,Grace Kelly,Corporate,United States,Plano,Texas,Central,75023
CA-2015-133977,AT-10435,Alyssa Tate,Home Office,United States,Tamarac,Florida,South,33319
CA-2017-141425,AR-10825,Anthony Rawles,Corporate,United States,Columbus,Ohio,East,43229
CA-2015-133536,JH-15820,John Huston,Consumer,United States,New York City,New York,East,10009
CA-2015-150441,RA-19285,Ralph Arnett,Consumer,United States,Richmond,Indiana,Central,47374
CA-2015-162607,RO-19780,Rose O''Brian,Consumer,United States,Seattle,Washington,West,98115
CA-2017-103506,LR-17035,Lisa Ryan,Corporate,United States,Long Beach,New York,East,11561
CA-2016-132479,MK-17905,Michael Kennedy,Corporate,United States,Rockford,Illinois,Central,61107
CA-2017-160724,YS-21880,Yana Sorensen,Corporate,United States,Columbus,Georgia,South,31907
US-2016-115952,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,Central,74133
CA-2014-146731,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,South,37211
CA-2014-146731,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,South,37211
CA-2015-115392,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,East,2138
CA-2015-115392,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,East,2138
CA-2017-102379,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,West,94601
CA-2017-102379,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,West,94601
CA-2017-102379,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,West,94601
CA-2017-149706,AS-10285,Alejandro Savely,Corporate,United States,Palatine,Illinois,Central,60067
US-2016-139087,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,West,98105
US-2016-139087,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,West,98105
US-2016-139087,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,West,98105
US-2016-139087,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,West,98105
US-2016-139087,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,West,98105
US-2016-139087,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,West,98105
US-2016-139087,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,West,98105
CA-2017-152226,JH-15910,Jonathan Howell,Consumer,United States,Cincinnati,Ohio,East,45231
CA-2015-116484,JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,East,43302
CA-2015-116484,JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,East,43302
CA-2016-100944,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,West,90049
CA-2016-100944,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,West,90049
CA-2016-125080,VW-21775,Victoria Wilson,Corporate,United States,Lakewood,Ohio,East,44107
CA-2016-121020,CG-12040,Catherine Glotzbach,Home Office,United States,Lebanon,Tennessee,South,37087
CA-2014-100090,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,West,94122
CA-2014-100090,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,West,94122
US-2015-139675,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,West,95928
US-2015-139675,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,West,95928
CA-2017-143756,ME-17725,Max Engle,Consumer,United States,Salem,Virginia,South,24153
CA-2015-151253,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,West,90008
CA-2015-151253,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,West,90008
CA-2014-141152,RF-19345,Randy Ferguson,Corporate,United States,New York City,New York,East,10024
CA-2014-141313,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,East,1915
CA-2014-141313,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,East,1915
CA-2014-141313,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,East,1915
CA-2014-169852,SF-20965,Sylvia Foulston,Corporate,United States,San Diego,California,West,92024
CA-2017-107314,MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,West,94109
US-2014-161305,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,Central,60623
US-2014-161305,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,Central,60623
CA-2017-166919,AH-10210,Alan Hwang,Consumer,United States,Dallas,Texas,Central,75220
CA-2017-162712,NK-18490,Neil Knudson,Home Office,United States,Corpus Christi,Texas,Central,78415
CA-2017-107552,AI-10855,Arianne Irving,Consumer,United States,New York City,New York,East,10035
CA-2016-163328,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,West,97405
CA-2016-163328,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,West,97405
CA-2016-163328,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,West,97405
CA-2016-163328,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,West,97405
CA-2016-163328,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,West,97405
CA-2016-163328,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,West,97405
CA-2014-112837,LW-17125,Liz Willingham,Consumer,United States,Oxnard,California,West,93030
CA-2017-120019,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,East,6824
CA-2017-120019,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,East,6824
CA-2014-100762,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,Central,49201
CA-2014-100762,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,Central,49201
CA-2014-100762,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,Central,49201
CA-2014-100762,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,Central,49201
CA-2017-161459,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,West,92677
CA-2017-161459,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,West,92677
CA-2017-160017,SP-20860,Sung Pak,Corporate,United States,Jacksonville,Florida,South,32216
CA-2014-123316,SP-20545,Sibella Parks,Corporate,United States,Mount Vernon,New York,East,10550
CA-2014-141299,RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,Central,48640
CA-2014-104402,DB-13660,Duane Benoit,Consumer,United States,Newark,Delaware,East,19711
CA-2015-110289,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,West,94109
CA-2015-110289,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,West,94109
CA-2014-167927,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,Central,48185
CA-2014-167927,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,Central,48185
CA-2014-167927,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,Central,48185
CA-2014-167927,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,Central,48185
CA-2014-167927,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,Central,48185
CA-2014-167927,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,Central,48185
CA-2014-167927,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,Central,48185
CA-2014-167927,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,Central,48185
CA-2014-133305,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,East,10011
CA-2014-133305,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,East,10011
CA-2016-165995,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,West,90008
CA-2016-165995,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,West,90008
CA-2017-143112,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,10035
CA-2017-143112,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,10035
CA-2017-143112,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,10035
US-2017-105830,DB-13660,Duane Benoit,Consumer,United States,Lancaster,Ohio,East,43130
CA-2015-146255,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,East,19711
CA-2015-146255,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,East,19711
CA-2015-146255,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,East,19711
CA-2015-146255,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,East,19711
CA-2017-104822,RB-19465,Rick Bensley,Home Office,United States,New York City,New York,East,10024
CA-2015-104486,PO-18850,Patrick O''Brill,Consumer,United States,San Francisco,California,West,94109
CA-2015-104486,PO-18850,Patrick O''Brill,Consumer,United States,San Francisco,California,West,94109
CA-2015-104486,PO-18850,Patrick O''Brill,Consumer,United States,San Francisco,California,West,94109
CA-2017-161557,AG-10900,Arthur Gainer,Consumer,United States,Dallas,Texas,Central,75217
CA-2017-161130,BF-11275,Beth Fritzler,Corporate,United States,Miami,Florida,South,33178
US-2015-161347,HG-14845,Harry Greene,Consumer,United States,Philadelphia,Pennsylvania,East,19120
US-2015-109015,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,East,10011
US-2015-109015,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,East,10011
CA-2014-110611,JD-16015,Joy Daniels,Consumer,United States,Philadelphia,Pennsylvania,East,19120
CA-2017-139080,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,West,98103
CA-2017-139080,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,West,98103
CA-2017-139080,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,West,98103
CA-2017-139080,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,West,98103
CA-2015-115693,FC-14245,Frank Carlisle,Home Office,United States,Los Angeles,California,West,90032
US-2014-107993,SE-20110,Sanjit Engle,Consumer,United States,Springfield,Oregon,West,97477
CA-2017-110443,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,West,98059
CA-2017-110443,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,West,98059
CA-2017-110443,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,West,98059
CA-2017-144848,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,East,10009
CA-2017-144848,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,East,10009
CA-2017-144848,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,East,10009
US-2017-147998,SA-20830,Sue Ann Reed,Consumer,United States,San Jose,California,West,95123
CA-2016-103919,TP-21565,Tracy Poddar,Corporate,United States,Grand Prairie,Texas,Central,75051
CA-2016-113425,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,East,10009
CA-2017-143035,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,East,10009
CA-2017-143035,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,East,10009
CA-2017-143035,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,East,10009
CA-2014-107811,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,South,38109
CA-2014-107811,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,South,38109
CA-2016-163216,AW-10930,Arthur Wiediger,Home Office,United States,Philadelphia,Pennsylvania,East,19143
US-2016-116442,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,West,90004
CA-2017-150623,DB-13360,Dennis Bolton,Home Office,United States,Waterbury,Connecticut,East,6708
CA-2017-150623,DB-13360,Dennis Bolton,Home Office,United States,Waterbury,Connecticut,East,6708
US-2014-163797,PC-19000,Pauline Chand,Home Office,United States,Chandler,Arizona,West,85224
CA-2016-127236,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,East,45503
CA-2016-127236,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,East,45503
US-2017-104661,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,Central,78745
US-2017-104661,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,Central,78745
US-2017-104661,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,Central,78745
US-2017-104661,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,Central,78745
CA-2014-134103,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,Central,48234
CA-2014-134103,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,Central,48234
CA-2015-147529,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Virginia,South,22153
CA-2015-147529,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Virginia,South,22153
CA-2016-129126,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,10011
CA-2016-129126,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,10011
CA-2016-129126,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,10011
CA-2016-129126,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,10011
CA-2016-129126,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,10011
CA-2016-129126,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,10011
CA-2017-131632,AH-10120,Adrian Hane,Home Office,United States,Dallas,Texas,Central,75217
CA-2017-151981,GM-14455,Gary Mitchum,Home Office,United States,Concord,New Hampshire,East,3301
CA-2017-151981,GM-14455,Gary Mitchum,Home Office,United States,Concord,New Hampshire,East,3301
CA-2017-151981,GM-14455,Gary Mitchum,Home Office,United States,Concord,New Hampshire,East,3301
CA-2017-125472,BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,South,70506
CA-2017-125472,BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,South,70506
CA-2017-125472,BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,South,70506
CA-2015-156328,RM-19375,Raymond Messe,Consumer,United States,Raleigh,North Carolina,South,27604
CA-2017-154074,BW-11110,Bart Watters,Corporate,United States,Spokane,Washington,West,99207
CA-2017-154074,BW-11110,Bart Watters,Corporate,United States,Spokane,Washington,West,99207
CA-2017-161774,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,Central,77041
CA-2017-161774,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,Central,77041
CA-2017-161774,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,Central,77041
CA-2017-161774,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,Central,77041
CA-2017-161774,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,Central,77041
CA-2017-151211,AH-10120,Adrian Hane,Home Office,United States,Louisville,Kentucky,South,40214
CA-2017-151211,AH-10120,Adrian Hane,Home Office,United States,Louisville,Kentucky,South,40214
CA-2017-142671,DR-12940,Daniel Raglin,Home Office,United States,Hollywood,Florida,South,33021
CA-2017-144750,DL-13495,Dionis Lloyd,Corporate,United States,Chandler,Arizona,West,85224
CA-2016-111976,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,East,19120
CA-2016-111976,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,East,19120
CA-2016-140130,HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,Central,74133
CA-2016-140130,HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,Central,74133
CA-2016-140130,HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,Central,74133
CA-2016-140130,HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,Central,74133
CA-2014-159121,JO-15145,Jack O''Briant,Corporate,United States,Draper,Utah,West,84020
CA-2015-149650,RD-19660,Robert Dilbeck,Home Office,United States,Oakland,California,West,94601
CA-2017-115777,DO-13645,Doug O''Connell,Consumer,United States,Lawrence,Massachusetts,East,1841
CA-2016-143714,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,East,19120
CA-2016-143714,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,East,19120
CA-2016-143714,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,East,19120
CA-2016-143714,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,East,19120
CA-2014-165764,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,South,28540
CA-2014-165764,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,South,28540
CA-2014-165764,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,South,28540
CA-2014-165764,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,South,28540
CA-2015-121405,FC-14335,Fred Chung,Corporate,United States,Chicago,Illinois,Central,60610
CA-2015-121405,FC-14335,Fred Chung,Corporate,United States,Chicago,Illinois,Central,60610
US-2017-116897,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,West,83201
US-2017-116897,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,West,83201
US-2017-116897,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,West,83201
US-2017-113992,LC-16885,Lena Creighton,Consumer,United States,Plano,Texas,Central,75023
CA-2014-166891,CC-12220,Chris Cortes,Consumer,United States,New York City,New York,East,10024
CA-2016-101161,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,10024
CA-2016-101161,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,10024
CA-2016-101161,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,10024
CA-2016-101161,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,10024
CA-2016-101161,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,10024
CA-2015-151785,JJ-15445,Jennifer Jackson,Consumer,United States,Chicago,Illinois,Central,60623
US-2017-119816,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,Central,77095
US-2017-119816,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,Central,77095
US-2017-119816,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,Central,77095
CA-2015-156510,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,East,6450
CA-2015-156510,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,East,6450
CA-2015-156510,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,East,6450
US-2015-110261,PR-18880,Patrick Ryan,Consumer,United States,Glenview,Illinois,Central,60025
CA-2015-125710,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,Central,77036
